default,housing,loan,pdays,job,marital,education,contact,poutcome,age,balance,day,month,duration,campaign,previous,y
0,0,0,0,student,single,primary,cellular,unknown,19,134,27,3,271,2,0,1
0,0,0,0,management,single,tertiary,cellular,unknown,25,316,27,3,347,2,0,1
0,0,0,0,management,single,tertiary,cellular,unknown,23,2143,30,3,180,2,0,1
0,0,0,1,management,single,tertiary,cellular,failure,32,1613,30,3,253,2,5,0
0,0,0,0,unemployed,married,secondary,cellular,unknown,44,2756,30,3,57,4,0,0
0,0,0,0,admin.,single,secondary,cellular,unknown,26,1327,30,3,171,4,0,0
0,1,0,0,admin.,married,tertiary,cellular,unknown,49,255,30,3,96,6,0,0
0,1,0,0,services,married,secondary,cellular,unknown,32,2833,30,3,415,1,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,31,620,30,3,95,1,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,47,3663,30,3,364,3,0,1
0,1,0,0,management,single,tertiary,cellular,unknown,23,1004,30,3,114,2,0,0
0,0,0,0,admin.,single,secondary,cellular,unknown,22,114,30,3,517,1,0,1
0,0,0,0,student,single,unknown,cellular,unknown,32,2321,30,3,167,2,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,30,6495,30,3,78,3,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,27,831,30,3,1081,2,0,1
0,0,0,0,retired,divorced,primary,telephone,unknown,73,2308,30,3,163,2,0,1
0,0,0,0,admin.,married,tertiary,cellular,unknown,26,2855,30,3,52,3,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,36,9324,30,3,138,8,0,0
0,1,0,0,admin.,single,secondary,cellular,unknown,24,753,30,3,259,15,0,0
0,1,0,0,management,divorced,tertiary,cellular,unknown,57,6468,31,3,684,4,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,41,1468,31,3,237,3,0,1
0,0,0,0,admin.,single,tertiary,cellular,unknown,30,311,31,3,158,2,0,1
0,0,0,0,admin.,married,secondary,cellular,unknown,60,7336,31,3,494,1,0,0
0,1,0,1,technician,single,tertiary,cellular,failure,34,2658,31,3,265,1,2,0
0,1,0,1,management,married,tertiary,cellular,other,29,250,31,3,371,2,1,0
0,0,0,0,housemaid,divorced,secondary,cellular,unknown,55,0,31,3,829,1,0,0
0,1,0,0,services,married,secondary,cellular,unknown,33,260,31,3,248,1,0,0
0,1,0,1,technician,single,tertiary,cellular,failure,32,392,1,4,957,2,2,0
0,0,0,0,admin.,single,secondary,cellular,unknown,26,274,1,4,351,3,0,1
0,1,0,0,entrepreneur,single,secondary,cellular,unknown,36,45,1,4,131,1,0,0
0,1,1,0,services,divorced,secondary,cellular,unknown,35,-121,1,4,73,1,0,0
0,1,0,0,management,divorced,tertiary,cellular,unknown,46,10469,1,4,202,2,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,32,250,1,4,247,2,0,0
0,1,1,1,technician,divorced,secondary,cellular,failure,39,688,1,4,233,2,1,0
0,1,1,1,retired,married,secondary,cellular,failure,59,1035,1,4,126,2,1,0
0,1,0,0,technician,single,tertiary,cellular,unknown,40,250,1,4,107,1,0,0
0,1,0,0,services,married,secondary,cellular,unknown,46,184,1,4,836,1,0,0
0,1,0,1,admin.,single,secondary,cellular,other,33,285,1,4,427,1,1,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,40,442,1,4,212,1,0,0
0,1,1,1,blue-collar,married,secondary,cellular,failure,47,398,1,4,274,1,2,0
0,1,0,0,blue-collar,single,tertiary,cellular,unknown,38,172,1,4,1176,1,0,1
0,1,0,0,management,single,tertiary,cellular,unknown,27,0,1,4,124,1,0,0
0,1,1,1,management,married,secondary,cellular,other,37,1180,1,4,786,1,1,0
0,1,0,1,services,single,tertiary,cellular,other,32,1743,1,4,1156,1,3,0
0,1,0,0,management,divorced,tertiary,cellular,unknown,46,507,1,4,1196,1,0,1
0,0,0,0,technician,single,tertiary,cellular,unknown,27,393,1,4,165,2,0,1
0,1,0,0,services,married,secondary,cellular,unknown,44,5780,1,4,525,2,0,0
0,1,0,1,retired,married,secondary,cellular,failure,54,1004,1,4,479,1,1,0
0,0,0,1,technician,married,secondary,cellular,other,35,0,1,4,295,1,1,0
0,0,0,0,admin.,single,secondary,cellular,unknown,38,10,1,4,117,1,0,0
0,0,0,0,self-employed,married,tertiary,cellular,unknown,63,-39,1,4,387,2,0,1
0,1,0,1,self-employed,divorced,tertiary,cellular,failure,46,926,1,4,463,1,3,0
0,1,1,1,admin.,married,primary,cellular,other,49,686,1,4,286,2,4,0
0,1,1,1,blue-collar,married,secondary,cellular,failure,34,1924,1,4,161,2,1,0
0,1,0,0,admin.,divorced,secondary,cellular,unknown,52,1256,1,4,498,3,0,0
0,1,1,1,services,divorced,secondary,cellular,failure,45,396,1,4,251,4,4,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,41,0,1,4,625,2,0,0
0,1,0,1,management,divorced,tertiary,cellular,failure,58,315,1,4,121,2,2,0
0,0,0,1,management,divorced,tertiary,cellular,failure,49,20727,1,4,285,3,2,0
0,1,0,0,blue-collar,single,secondary,cellular,unknown,38,2422,1,4,257,2,0,0
0,0,0,0,student,single,unknown,cellular,unknown,19,779,1,4,184,4,0,1
0,0,0,0,services,married,secondary,telephone,unknown,52,2070,1,4,74,3,0,0
0,1,0,0,management,single,tertiary,cellular,unknown,37,457,1,4,510,3,0,0
0,0,0,0,blue-collar,single,secondary,cellular,unknown,34,13408,1,4,647,2,0,0
0,0,1,0,management,divorced,tertiary,cellular,unknown,54,5399,2,4,80,3,0,0
0,0,0,0,admin.,married,secondary,cellular,unknown,34,1474,2,4,739,2,0,1
0,1,0,0,management,married,tertiary,telephone,unknown,56,480,2,4,173,2,0,0
0,1,0,1,management,single,unknown,cellular,failure,38,715,2,4,951,1,3,0
0,1,0,0,management,married,tertiary,cellular,unknown,45,753,2,4,2870,2,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,24,-220,2,4,90,1,0,0
0,0,0,0,management,divorced,tertiary,cellular,unknown,50,405,2,4,82,6,0,0
0,1,0,1,admin.,married,secondary,cellular,failure,49,182,2,4,303,1,2,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,37,0,2,4,473,1,0,0
0,1,0,1,blue-collar,married,secondary,cellular,other,33,3576,2,4,124,1,2,0
0,0,1,0,admin.,single,secondary,cellular,unknown,32,471,2,4,243,3,0,1
0,1,0,0,management,married,tertiary,cellular,unknown,42,2772,2,4,244,1,0,0
0,1,0,0,management,single,tertiary,cellular,unknown,33,3161,2,4,313,3,0,1
0,1,1,0,management,married,tertiary,cellular,unknown,52,-2712,2,4,253,1,0,0
0,1,0,0,student,single,secondary,cellular,unknown,22,722,2,4,108,1,0,0
0,1,0,0,admin.,single,tertiary,cellular,unknown,45,1683,2,4,277,1,0,0
0,1,1,0,management,single,secondary,cellular,unknown,37,0,2,4,450,2,0,0
0,0,0,1,technician,married,secondary,cellular,failure,36,4613,2,4,320,1,2,0
0,1,0,0,services,married,unknown,cellular,unknown,41,1236,2,4,229,2,0,0
0,1,0,0,student,single,secondary,cellular,unknown,23,165,2,4,148,1,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,36,0,2,4,748,1,0,0
0,1,0,1,technician,married,secondary,cellular,failure,39,508,2,4,598,2,5,0
0,1,0,1,services,married,secondary,cellular,failure,48,0,2,4,146,1,1,0
0,1,0,1,blue-collar,married,unknown,cellular,failure,38,0,2,4,477,2,1,0
0,1,1,1,self-employed,married,secondary,cellular,failure,46,-30,2,4,164,1,2,0
0,1,0,1,self-employed,married,tertiary,cellular,failure,35,560,2,4,58,1,1,0
0,1,0,1,self-employed,married,tertiary,cellular,other,35,1250,2,4,361,1,1,0
0,0,0,0,housemaid,married,primary,cellular,unknown,45,403,2,4,144,1,0,0
0,1,0,0,admin.,married,secondary,cellular,unknown,54,1342,2,4,80,1,0,0
0,0,0,1,technician,married,secondary,cellular,failure,58,1,2,4,333,1,2,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,47,1612,2,4,1164,1,0,1
0,0,0,0,housemaid,married,unknown,telephone,unknown,74,161,2,4,240,1,0,0
0,0,0,0,admin.,divorced,secondary,cellular,unknown,48,4099,2,4,397,2,0,1
0,1,0,1,management,single,tertiary,cellular,failure,35,4348,2,4,1074,3,8,0
0,1,1,0,technician,divorced,tertiary,cellular,unknown,39,113,2,4,1012,2,0,0
0,0,0,0,retired,married,primary,cellular,unknown,67,4066,2,4,104,6,0,0
0,1,0,1,admin.,married,tertiary,cellular,failure,32,233,2,4,77,2,4,0
0,1,0,1,management,single,tertiary,cellular,failure,30,0,2,4,293,2,2,0
0,1,1,0,technician,divorced,secondary,cellular,unknown,34,705,2,4,249,1,0,0
0,1,0,1,blue-collar,married,primary,cellular,failure,53,1409,2,4,464,1,1,0
0,0,0,0,unknown,married,unknown,cellular,unknown,58,68,2,4,268,1,0,1
0,1,0,0,student,single,secondary,cellular,unknown,28,1350,2,4,173,2,0,0
0,1,0,0,admin.,single,secondary,cellular,unknown,35,663,2,4,359,3,0,0
0,1,1,0,services,married,secondary,cellular,unknown,40,879,2,4,349,3,0,0
0,1,1,1,management,married,primary,cellular,failure,40,738,2,4,399,2,3,0
0,0,0,0,management,married,primary,telephone,unknown,45,4629,2,4,285,2,0,0
0,0,0,0,student,single,primary,cellular,unknown,24,1283,2,4,225,2,0,0
0,1,0,1,blue-collar,married,secondary,cellular,other,35,2643,2,4,96,3,1,0
0,1,0,1,management,married,tertiary,cellular,failure,57,1631,2,4,254,2,3,0
0,0,0,0,blue-collar,single,secondary,cellular,unknown,30,148,2,4,206,1,0,0
0,0,0,0,student,single,tertiary,cellular,unknown,26,193,3,4,48,2,0,0
0,1,1,0,blue-collar,married,primary,cellular,unknown,39,176,3,4,189,2,0,0
0,1,0,1,management,married,tertiary,cellular,failure,37,489,3,4,246,2,6,0
0,1,0,1,technician,married,secondary,cellular,failure,38,-421,3,4,187,1,5,0
0,1,0,0,entrepreneur,married,secondary,cellular,unknown,44,887,3,4,93,2,0,0
0,1,0,1,retired,married,primary,cellular,failure,54,136,3,4,352,1,2,0
0,1,0,0,entrepreneur,single,tertiary,cellular,unknown,54,5417,3,4,376,1,0,0
0,1,0,0,services,married,unknown,cellular,unknown,46,854,3,4,478,3,0,0
0,0,0,0,technician,married,tertiary,cellular,unknown,61,0,3,4,224,1,0,0
0,1,0,1,admin.,married,primary,cellular,failure,56,0,3,4,353,2,4,0
0,1,0,1,management,married,tertiary,cellular,failure,50,414,3,4,707,1,3,1
0,1,0,1,services,single,secondary,cellular,failure,24,496,3,4,297,1,2,0
0,0,0,0,technician,married,tertiary,cellular,unknown,39,2869,3,4,115,1,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,42,1297,3,4,697,2,0,0
0,1,0,1,admin.,married,secondary,cellular,failure,35,3187,3,4,445,1,3,0
0,1,0,1,services,single,secondary,cellular,failure,31,695,3,4,314,1,1,0
1,0,0,1,blue-collar,single,secondary,cellular,failure,34,-60,3,4,84,1,1,0
0,1,0,1,technician,married,secondary,cellular,failure,38,275,3,4,277,2,1,0
0,1,0,0,management,divorced,tertiary,cellular,unknown,32,530,3,4,170,1,0,0
0,0,0,0,technician,married,tertiary,cellular,unknown,42,782,3,4,285,1,0,0
0,0,0,0,retired,married,secondary,telephone,unknown,68,3588,3,4,119,1,0,0
0,0,0,1,retired,married,secondary,cellular,failure,56,3948,3,4,484,1,3,0
0,1,0,1,management,married,secondary,cellular,failure,39,517,3,4,240,1,5,0
0,0,0,0,retired,married,secondary,cellular,unknown,73,1292,3,4,420,1,0,0
0,0,0,0,admin.,divorced,secondary,cellular,unknown,47,0,3,4,335,1,0,0
0,0,0,0,services,married,secondary,cellular,unknown,51,657,3,4,66,2,0,0
0,0,1,0,blue-collar,single,secondary,cellular,unknown,26,5005,3,4,117,1,0,1
0,0,0,0,management,married,secondary,cellular,unknown,54,1150,3,4,660,1,0,0
0,1,1,0,technician,single,secondary,cellular,unknown,41,-41,3,4,154,1,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,39,1756,3,4,939,1,0,1
0,1,0,0,management,divorced,tertiary,cellular,unknown,41,902,3,4,134,1,0,0
0,1,0,1,unemployed,married,secondary,cellular,failure,43,1943,3,4,273,2,2,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,32,824,3,4,272,1,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,38,751,3,4,125,1,0,0
0,0,0,0,technician,married,tertiary,cellular,unknown,39,101,3,4,441,1,0,0
0,1,1,1,technician,single,tertiary,cellular,failure,28,172,3,4,100,14,2,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,57,211,3,4,239,2,0,0
0,1,0,1,entrepreneur,married,tertiary,telephone,failure,42,2249,3,4,362,2,6,0
0,1,1,1,admin.,married,tertiary,cellular,failure,33,1636,3,4,105,1,1,0
0,1,0,0,services,single,secondary,cellular,unknown,44,862,3,4,582,2,0,0
0,1,0,0,services,married,secondary,cellular,unknown,40,3164,3,4,329,2,0,0
0,1,1,1,technician,divorced,secondary,cellular,other,36,666,3,4,190,1,1,0
0,1,0,1,blue-collar,divorced,secondary,cellular,failure,55,1613,3,4,296,1,3,1
0,1,1,1,entrepreneur,single,tertiary,cellular,other,44,1136,3,4,345,2,7,0
0,1,0,0,services,married,secondary,cellular,unknown,37,749,3,4,121,2,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,41,4910,3,4,1090,1,0,0
0,1,0,1,technician,married,tertiary,cellular,success,49,523,3,4,203,1,2,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,44,879,3,4,383,1,0,0
0,1,0,0,services,single,secondary,cellular,unknown,41,-68,3,4,100,3,0,0
0,1,0,1,admin.,married,primary,cellular,failure,48,4459,3,4,439,2,1,0
0,1,0,0,services,divorced,secondary,cellular,unknown,39,-152,3,4,179,3,0,0
0,1,1,0,technician,divorced,secondary,cellular,unknown,46,387,3,4,298,1,0,0
0,1,0,0,services,divorced,secondary,cellular,unknown,46,350,3,4,230,1,0,0
0,1,0,1,entrepreneur,married,tertiary,cellular,failure,40,2644,3,4,235,1,3,0
0,1,1,1,blue-collar,married,primary,cellular,failure,44,612,3,4,1091,1,1,0
0,1,0,1,technician,single,tertiary,cellular,failure,39,54,3,4,204,2,12,0
0,1,0,0,management,married,secondary,cellular,unknown,47,-521,3,4,148,2,0,0
0,1,0,0,entrepreneur,married,secondary,cellular,unknown,39,10200,3,4,57,4,0,0
0,1,0,1,self-employed,married,secondary,cellular,failure,41,3123,3,4,1203,2,2,1
0,1,0,0,management,married,tertiary,cellular,unknown,49,596,3,4,579,2,0,0
0,1,0,1,admin.,married,secondary,telephone,other,37,1335,3,4,309,4,4,0
0,1,1,0,admin.,single,secondary,cellular,unknown,31,779,3,4,219,2,0,0
0,1,0,1,management,married,tertiary,cellular,failure,50,101,6,4,43,2,1,0
0,1,0,1,management,married,primary,cellular,failure,37,3953,6,4,610,2,1,0
0,1,0,0,technician,single,unknown,cellular,unknown,29,1729,6,4,479,1,0,0
0,1,0,0,admin.,single,tertiary,cellular,unknown,42,473,6,4,494,1,0,0
0,0,0,1,management,divorced,tertiary,cellular,failure,43,20,6,4,590,2,2,0
0,1,0,0,admin.,single,secondary,cellular,unknown,46,1070,6,4,194,2,0,0
0,1,1,0,technician,married,secondary,cellular,unknown,29,-547,6,4,225,1,0,0
0,1,0,1,management,married,tertiary,cellular,success,40,285,6,4,322,1,3,0
0,1,0,1,entrepreneur,divorced,unknown,telephone,failure,54,4736,6,4,475,6,5,1
0,1,0,1,technician,single,secondary,cellular,success,34,2729,6,4,945,1,1,0
0,1,0,0,services,married,secondary,cellular,unknown,38,968,6,4,272,1,0,0
0,1,1,0,blue-collar,divorced,secondary,cellular,unknown,37,811,6,4,185,3,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,36,382,6,4,254,1,0,0
0,0,0,0,retired,married,secondary,cellular,unknown,63,2030,6,4,61,6,0,0
0,0,0,0,student,single,secondary,cellular,unknown,24,1684,6,4,112,4,0,0
0,1,1,1,blue-collar,married,secondary,cellular,failure,35,270,6,4,332,2,1,0
0,1,0,0,admin.,married,secondary,cellular,unknown,38,1280,6,4,916,1,0,0
0,1,0,1,blue-collar,married,secondary,cellular,failure,45,-73,6,4,551,3,9,0
0,1,0,1,technician,single,tertiary,cellular,failure,33,127,6,4,583,2,17,1
0,1,0,0,technician,married,tertiary,cellular,unknown,38,1997,6,4,90,10,0,0
0,0,0,0,student,single,tertiary,cellular,unknown,26,1804,6,4,156,2,0,0
0,0,0,0,blue-collar,married,secondary,telephone,unknown,44,8666,6,4,172,1,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,42,11891,6,4,158,1,0,1
0,1,0,0,blue-collar,married,secondary,cellular,unknown,41,523,6,4,232,3,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,36,2454,6,4,1859,1,0,0
0,1,0,1,technician,single,secondary,cellular,failure,38,12926,6,4,271,2,1,0
0,1,0,0,management,single,tertiary,telephone,unknown,34,7263,6,4,86,1,0,0
0,1,0,0,admin.,single,secondary,cellular,unknown,34,266,6,4,437,2,0,0
0,0,0,1,services,married,secondary,cellular,failure,32,393,6,4,211,2,2,0
0,0,0,0,unemployed,single,secondary,cellular,unknown,27,1972,6,4,97,1,0,0
0,1,0,1,admin.,single,secondary,cellular,failure,47,1544,6,4,104,1,1,0
0,0,0,0,blue-collar,married,primary,telephone,unknown,50,4979,6,4,180,1,0,1
0,1,1,1,blue-collar,married,secondary,cellular,failure,45,146,6,4,294,1,15,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,41,790,6,4,173,1,0,0
0,1,0,0,management,single,tertiary,cellular,unknown,35,694,6,4,129,1,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,59,135,6,4,197,1,0,0
0,0,0,1,management,single,tertiary,cellular,other,39,2651,6,4,139,2,5,0
0,1,0,0,technician,married,secondary,cellular,unknown,35,0,6,4,139,1,0,0
0,1,0,1,management,married,secondary,cellular,failure,44,8262,6,4,150,1,16,0
0,0,0,0,retired,married,tertiary,cellular,unknown,77,0,6,4,190,1,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,33,1101,6,4,399,2,0,0
0,1,0,0,admin.,married,secondary,telephone,unknown,33,796,6,4,216,1,0,0
0,0,1,0,management,married,secondary,cellular,unknown,40,754,6,4,635,1,0,1
0,1,0,1,technician,single,secondary,cellular,failure,30,10152,6,4,1108,2,1,0
0,1,0,1,blue-collar,married,secondary,cellular,failure,44,545,6,4,122,3,1,0
0,1,0,1,technician,married,secondary,cellular,failure,35,5553,6,4,371,3,7,0
0,1,1,0,services,married,secondary,cellular,unknown,31,1062,6,4,230,1,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,57,1144,6,4,41,2,0,0
0,1,0,0,self-employed,married,secondary,cellular,unknown,36,1184,6,4,1063,1,0,1
0,1,1,1,admin.,single,secondary,cellular,other,40,462,6,4,272,1,4,0
0,1,0,0,technician,single,tertiary,cellular,unknown,32,948,6,4,223,2,0,0
0,1,1,1,blue-collar,married,primary,cellular,failure,40,2133,6,4,377,3,1,0
0,1,0,1,admin.,married,secondary,telephone,success,37,1207,6,4,1353,2,2,1
0,1,1,0,blue-collar,single,secondary,cellular,unknown,44,712,6,4,740,3,0,1
0,0,0,1,technician,single,tertiary,cellular,failure,37,3943,6,4,1138,2,1,1
0,1,0,1,services,married,primary,telephone,other,59,1562,6,4,471,2,1,0
0,1,0,1,blue-collar,married,primary,cellular,failure,42,574,6,4,357,2,2,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,41,0,6,4,165,4,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,44,647,6,4,276,2,0,0
0,1,1,1,admin.,single,secondary,cellular,failure,46,757,6,4,342,3,3,0
0,1,0,1,admin.,single,secondary,telephone,failure,33,2554,6,4,125,3,15,0
0,1,0,1,admin.,divorced,secondary,cellular,failure,41,270,6,4,143,1,1,0
0,1,0,1,technician,married,secondary,cellular,other,36,0,6,4,583,3,2,0
0,0,0,0,retired,married,secondary,cellular,unknown,63,2734,7,4,72,5,0,0
0,0,0,0,blue-collar,single,tertiary,cellular,unknown,30,297,7,4,465,4,0,1
0,1,0,0,management,divorced,tertiary,cellular,unknown,38,714,7,4,163,2,0,0
0,0,0,0,retired,married,primary,cellular,unknown,65,3713,7,4,43,3,0,0
0,0,0,0,admin.,married,secondary,cellular,unknown,38,271,7,4,60,3,0,0
0,0,0,0,unemployed,married,tertiary,cellular,unknown,38,2012,7,4,355,3,0,0
0,0,0,0,self-employed,single,secondary,cellular,unknown,26,3676,7,4,148,1,0,1
0,1,0,0,blue-collar,married,secondary,cellular,unknown,42,349,7,4,226,2,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,33,561,7,4,104,1,0,0
0,1,0,0,technician,single,primary,cellular,unknown,35,744,7,4,1096,1,0,0
0,1,1,1,admin.,divorced,secondary,cellular,other,46,1198,7,4,837,1,1,0
0,1,0,1,technician,married,secondary,cellular,other,41,2185,7,4,157,4,4,0
0,1,0,1,services,married,secondary,cellular,failure,33,387,7,4,327,2,2,0
0,1,1,0,blue-collar,single,secondary,cellular,unknown,31,823,7,4,208,1,0,0
0,1,0,1,blue-collar,married,secondary,cellular,failure,43,902,7,4,91,1,1,0
0,1,0,1,management,married,tertiary,cellular,failure,33,663,7,4,381,1,4,0
0,1,0,1,blue-collar,single,secondary,cellular,failure,36,3508,7,4,183,1,3,0
0,1,0,0,admin.,married,secondary,cellular,unknown,36,39,7,4,194,2,0,0
0,1,0,0,admin.,married,secondary,cellular,unknown,36,1588,7,4,103,1,0,0
0,1,0,1,management,married,secondary,cellular,failure,31,625,7,4,424,1,1,0
0,1,0,0,admin.,single,secondary,cellular,unknown,40,963,7,4,479,1,0,0
0,0,0,0,entrepreneur,single,primary,cellular,unknown,45,0,7,4,354,1,0,0
0,1,0,1,admin.,single,unknown,cellular,other,40,355,7,4,345,2,6,0
0,1,0,1,blue-collar,single,secondary,cellular,failure,33,706,7,4,329,1,1,0
0,1,1,1,blue-collar,divorced,secondary,cellular,failure,53,1912,7,4,210,1,2,0
0,1,0,0,management,single,tertiary,cellular,unknown,36,11767,7,4,226,1,0,0
0,1,1,1,admin.,married,secondary,cellular,other,40,2591,7,4,389,1,2,0
0,1,0,0,entrepreneur,married,tertiary,cellular,unknown,43,903,7,4,197,1,0,0
0,1,0,0,technician,single,secondary,cellular,unknown,38,0,7,4,196,2,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,46,138,7,4,226,2,0,0
0,1,0,0,services,married,secondary,cellular,unknown,36,3740,7,4,254,1,0,0
0,0,0,0,unemployed,married,secondary,cellular,unknown,47,817,7,4,721,4,0,1
0,1,0,1,blue-collar,married,secondary,cellular,failure,32,897,7,4,293,3,2,0
0,1,0,0,management,married,tertiary,cellular,unknown,33,0,7,4,366,1,0,0
0,1,0,1,blue-collar,married,primary,cellular,failure,53,53,7,4,208,1,1,0
0,1,0,0,unemployed,married,primary,cellular,unknown,47,2290,7,4,274,1,0,0
0,1,0,0,management,married,tertiary,telephone,unknown,56,167,7,4,189,1,0,0
0,0,0,0,unemployed,divorced,secondary,cellular,unknown,44,522,7,4,411,1,0,0
0,1,0,1,self-employed,single,tertiary,cellular,other,29,1457,7,4,89,1,1,0
0,1,0,1,entrepreneur,married,tertiary,cellular,failure,35,1859,7,4,157,1,2,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,53,2531,7,4,413,1,0,0
0,0,0,0,blue-collar,single,tertiary,cellular,unknown,46,283,7,4,299,1,0,1
0,1,0,0,services,single,secondary,cellular,unknown,50,1716,7,4,272,1,0,0
0,0,0,1,blue-collar,married,primary,cellular,failure,31,1601,7,4,615,1,3,0
0,1,0,1,technician,divorced,tertiary,cellular,failure,37,1174,7,4,436,1,2,0
0,1,0,0,services,single,secondary,cellular,unknown,38,167,7,4,255,2,0,0
0,1,0,1,services,married,secondary,cellular,failure,41,446,7,4,93,3,2,0
0,0,0,0,admin.,single,tertiary,cellular,unknown,27,2068,7,4,49,2,0,0
0,0,0,0,technician,married,primary,cellular,unknown,56,1232,7,4,44,1,0,0
0,1,0,1,blue-collar,single,primary,cellular,success,39,581,7,4,620,1,2,0
0,1,0,1,services,married,secondary,cellular,failure,48,665,7,4,271,2,3,0
0,1,0,1,technician,divorced,primary,cellular,other,42,5076,7,4,99,1,2,0
0,0,1,0,retired,married,secondary,cellular,unknown,71,951,7,4,83,1,0,0
0,1,0,1,management,married,tertiary,cellular,other,35,0,7,4,139,1,2,0
0,1,0,1,blue-collar,married,primary,cellular,failure,33,1064,7,4,311,1,1,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,33,1130,7,4,1063,1,0,0
0,1,0,1,management,single,tertiary,cellular,failure,35,714,7,4,263,2,22,0
0,1,0,1,technician,single,secondary,cellular,failure,43,4990,7,4,58,1,10,0
0,1,1,0,services,married,secondary,cellular,unknown,33,0,7,4,487,1,0,0
0,1,0,0,technician,single,secondary,cellular,unknown,28,922,7,4,304,1,0,0
0,0,0,1,admin.,single,secondary,cellular,failure,24,5,7,4,66,1,1,0
0,1,1,1,entrepreneur,divorced,tertiary,cellular,failure,49,1342,7,4,253,1,1,0
0,1,0,1,services,married,secondary,cellular,failure,36,1746,7,4,15,1,1,0
0,1,0,0,management,married,tertiary,cellular,unknown,39,416,7,4,145,1,0,0
0,1,0,1,admin.,divorced,secondary,cellular,failure,36,356,7,4,244,3,1,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,50,2320,7,4,310,1,0,0
0,0,0,0,student,single,unknown,cellular,unknown,20,8860,7,4,98,2,0,0
0,0,1,0,admin.,single,secondary,cellular,unknown,25,82,7,4,104,2,0,1
0,0,0,1,student,single,secondary,cellular,other,31,735,7,4,88,3,1,0
0,1,1,0,technician,divorced,secondary,cellular,unknown,39,17441,7,4,1,1,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,41,1885,7,4,158,2,0,0
0,1,0,1,unemployed,married,secondary,cellular,failure,44,728,7,4,185,1,11,0
0,1,0,1,management,married,tertiary,cellular,failure,41,5,7,4,542,3,3,0
0,1,0,0,technician,single,secondary,cellular,unknown,30,3568,7,4,265,1,0,0
0,1,0,0,technician,single,secondary,cellular,unknown,31,2484,7,4,562,1,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,51,4787,7,4,895,1,0,1
0,0,0,0,services,single,secondary,cellular,unknown,39,600,7,4,277,1,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,43,1617,7,4,239,1,0,0
0,1,1,0,blue-collar,married,primary,telephone,unknown,35,-210,7,4,235,3,0,0
0,1,0,1,unemployed,married,secondary,cellular,other,34,428,7,4,221,2,3,0
0,1,0,0,blue-collar,married,secondary,telephone,unknown,51,984,7,4,353,4,0,0
0,0,0,0,management,married,secondary,cellular,unknown,50,732,7,4,736,7,0,0
0,1,0,0,management,divorced,tertiary,cellular,unknown,48,351,7,4,725,3,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,54,5521,7,4,581,2,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,30,8623,8,4,163,3,0,0
0,1,0,0,housemaid,married,primary,cellular,unknown,45,317,8,4,325,2,0,0
0,1,0,1,blue-collar,single,primary,cellular,failure,40,446,8,4,594,4,1,0
0,0,0,0,technician,married,secondary,cellular,unknown,56,2847,8,4,327,1,0,1
0,1,0,0,management,married,tertiary,cellular,unknown,49,519,8,4,98,1,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,55,1358,8,4,149,1,0,0
0,1,1,0,blue-collar,married,secondary,cellular,unknown,35,0,8,4,519,1,0,0
